,First AdjEM,First AdjO,First AdjD,First AdjT,First Luck,Second AdjEM,Second AdjO,Second AdjD,Second AdjT,Second Luck,Location,Result
8213,-8.06,96.4,104.5,64.1,-0.044,0.89,105.9,105.0,68.3,0.115,-1,0
8214,-8.06,96.4,104.5,64.1,-0.044,-8.05,102.2,110.3,68.6,0.067,-1,0
8215,-8.06,96.4,104.5,64.1,-0.044,0.22,96.6,96.4,67.4,-0.029,1,0
8216,-8.06,96.4,104.5,64.1,-0.044,-19.94,92.3,112.2,68.9,-0.002,1,1
8217,-8.06,96.4,104.5,64.1,-0.044,-2.97,102.3,105.3,66.8,-0.036,-1,0
8218,-8.06,96.4,104.5,64.1,-0.044,-3.46,100.7,104.2,62.4,-0.046,0,0
8219,-8.09,102.3,110.3,69.2,0.013,2.27,104.7,102.4,73.5,-0.035,-1,0
8220,-8.09,102.3,110.3,69.2,0.013,-12.56,93.3,105.8,70.0,0.074,0,1
8221,-8.09,102.3,110.3,69.2,0.013,-8.58,96.4,104.9,64.6,-0.037,0,1
8222,-8.09,102.3,110.3,69.2,0.013,14.46,109.1,94.6,63.1,-0.039,-1,1
8223,-8.09,102.3,110.3,69.2,0.013,-7.94,99.9,107.8,69.3,-0.086,-1,0
8224,-8.09,102.3,110.3,69.2,0.013,9.43,108.5,99.0,68.9,0.066,-1,0
8225,-8.09,102.3,110.3,69.2,0.013,11.51,109.0,97.5,64.7,0.007,1,0
8226,-8.09,102.3,110.3,69.2,0.013,14.8,113.9,99.1,67.7,0.088,-1,0
8227,-8.09,102.3,110.3,69.2,0.013,-8.63,98.0,106.6,67.5,-0.054,1,0
8228,-8.09,102.3,110.3,69.2,0.013,6.2,105.3,99.1,67.8,0.075,-1,0
8229,-8.09,102.3,110.3,69.2,0.013,18.65,107.3,88.7,68.6,-0.052,-1,0
8230,-8.09,102.3,110.3,69.2,0.013,-13.5,87.3,100.8,66.6,0.034,1,1
8231,-8.09,102.3,110.3,69.2,0.013,-13.57,90.2,103.8,67.7,-0.064,1,1
8232,-8.09,102.3,110.3,69.2,0.013,-14.14,98.7,112.9,71.9,0.098,-1,0
8233,-8.09,102.3,110.3,69.2,0.013,1.97,105.1,103.2,65.1,-0.005,-1,0
8234,-8.09,102.3,110.3,69.2,0.013,-2.48,107.9,110.4,62.0,0.113,1,0
8235,-8.09,102.3,110.3,69.2,0.013,-7.95,101.2,109.2,70.9,-0.12,-1,0
8236,-8.09,102.3,110.3,69.2,0.013,-4.32,104.7,109.0,66.2,-0.116,1,1
8237,-8.09,102.3,110.3,69.2,0.013,0.49,100.2,99.7,61.5,0.047,-1,0
8238,-8.09,102.3,110.3,69.2,0.013,-8.63,97.2,105.8,67.7,0.003,-1,1
8239,-8.09,102.3,110.3,69.2,0.013,-12.44,96.6,109.0,65.7,-0.009,1,0
8240,-8.09,102.3,110.3,69.2,0.013,-2.96,104.4,107.4,70.2,0.072,1,0
8241,-8.09,102.3,110.3,69.2,0.013,3.83,104.9,101.1,65.3,-0.034,-1,0
8242,-8.09,102.3,110.3,69.2,0.013,-7.95,101.2,109.2,70.9,-0.12,1,1
8243,-8.09,102.3,110.3,69.2,0.013,1.97,105.1,103.2,65.1,-0.005,1,0
8244,-8.09,102.3,110.3,69.2,0.013,-13.57,90.2,103.8,67.7,-0.064,-1,1
8245,-8.09,102.3,110.3,69.2,0.013,-2.48,107.9,110.4,62.0,0.113,-1,0
8246,-8.09,102.3,110.3,69.2,0.013,-14.14,98.7,112.9,71.9,0.098,1,1
8247,-8.09,102.3,110.3,69.2,0.013,-8.63,97.2,105.8,67.7,0.003,1,1
8248,-8.09,102.3,110.3,69.2,0.013,3.83,104.9,101.1,65.3,-0.034,-1,0
8249,-8.09,97.3,105.4,67.8,0.128,14.46,107.7,93.3,66.3,-0.084,-1,0
8250,-8.09,97.3,105.4,67.8,0.128,2.92,99.9,96.9,70.5,0.043,-1,0
8251,-8.09,97.3,105.4,67.8,0.128,-0.89,102.7,103.6,69.1,0.045,-1,0
8252,-8.09,97.3,105.4,67.8,0.128,30.95,120.7,89.7,72.5,-0.039,-1,0
8253,-8.09,97.3,105.4,67.8,0.128,3.7,102.5,98.8,62.1,-0.071,-1,0
8254,-8.09,97.3,105.4,67.8,0.128,-17.04,91.7,108.8,66.8,-0.047,-1,1
8255,-8.09,97.3,105.4,67.8,0.128,7.79,108.8,101.0,68.0,-0.067,-1,0
8256,-8.09,97.3,105.4,67.8,0.128,27.7,116.8,89.1,63.6,-0.012,-1,0
8257,-8.09,97.3,105.4,67.8,0.128,8.11,104.0,95.9,66.9,-0.037,-1,0
8258,-8.09,97.3,105.4,67.8,0.128,-0.27,103.6,103.9,66.5,-0.066,-1,0
8259,-8.09,97.3,105.4,67.8,0.128,27.04,118.0,91.0,67.4,0.004,-1,0
8260,-8.09,97.3,105.4,67.8,0.128,16.48,111.0,94.6,65.1,-0.054,-1,0
8261,-8.09,97.3,105.4,67.8,0.128,-9.2,93.3,102.5,63.7,-0.002,-1,1
8262,-8.09,97.3,105.4,67.8,0.128,-13.5,87.3,100.8,66.6,0.034,-1,1
8263,-8.09,97.3,105.4,67.8,0.128,-13.19,97.1,110.3,69.4,-0.002,-1,1
8264,-8.09,97.3,105.4,67.8,0.128,-1.28,97.6,98.9,68.2,0.022,1,1
8265,-8.09,97.3,105.4,67.8,0.128,-9.94,97.1,107.0,70.3,-0.034,1,0
8266,-8.09,97.3,105.4,67.8,0.128,-12.73,94.9,107.6,65.5,0.097,-1,0
8267,-8.09,97.3,105.4,67.8,0.128,-16.68,93.1,109.8,65.8,0.039,-1,1
8268,-8.09,97.3,105.4,67.8,0.128,-3.63,96.7,100.3,69.9,-0.032,1,1
8269,-8.09,97.3,105.4,67.8,0.128,-12.31,93.7,106.0,69.3,0.034,1,0
8270,-8.09,97.3,105.4,67.8,0.128,-21.52,97.8,119.3,67.1,0.009,-1,1
8271,-8.09,97.3,105.4,67.8,0.128,-22.53,92.7,115.3,70.8,-0.1,-1,1
8272,-8.09,97.3,105.4,67.8,0.128,-16.68,93.1,109.8,65.8,0.039,1,0
8273,-8.09,97.3,105.4,67.8,0.128,-12.73,94.9,107.6,65.5,0.097,1,1
8274,-8.09,97.3,105.4,67.8,0.128,-9.2,93.3,102.5,63.7,-0.002,1,1
8275,-8.09,97.3,105.4,67.8,0.128,-9.94,97.1,107.0,70.3,-0.034,-1,1
8276,-8.09,97.3,105.4,67.8,0.128,-1.28,97.6,98.9,68.2,0.022,-1,1
8277,-8.09,97.3,105.4,67.8,0.128,-22.53,92.7,115.3,70.8,-0.1,1,1
8278,-8.09,97.3,105.4,67.8,0.128,-21.52,97.8,119.3,67.1,0.009,1,1
8279,-8.09,97.3,105.4,67.8,0.128,-9.94,97.1,107.0,70.3,-0.034,0,1
8280,-8.09,97.3,105.4,67.8,0.128,-13.5,87.3,100.8,66.6,0.034,0,1
8281,-8.09,97.3,105.4,67.8,0.128,-1.28,97.6,98.9,68.2,0.022,0,0
8282,-8.09,97.3,105.4,67.8,0.128,15.69,109.1,93.4,66.7,-0.01,-1,0
8283,-8.17,103.5,111.7,67.7,-0.043,1.2,100.4,99.2,68.0,-0.021,-1,1
8284,-8.17,103.5,111.7,67.7,-0.043,-20.15,92.0,112.2,66.1,-0.065,1,1
8285,-8.17,103.5,111.7,67.7,-0.043,-12.44,96.6,109.0,65.7,-0.009,1,1
8286,-8.17,103.5,111.7,67.7,-0.043,-6.77,100.4,107.1,70.6,-0.012,-1,0
8287,-8.17,103.5,111.7,67.7,-0.043,7.24,104.6,97.3,67.6,-0.051,1,0
8288,-8.17,103.5,111.7,67.7,-0.043,-4.78,98.3,103.0,69.2,-0.066,-1,0
8289,-8.17,103.5,111.7,67.7,-0.043,11.36,110.1,98.8,66.3,-0.083,-1,0
8290,-8.17,103.5,111.7,67.7,-0.043,-2.48,107.9,110.4,62.0,0.113,1,0
8291,-8.17,103.5,111.7,67.7,-0.043,3.39,106.9,103.5,71.0,-0.033,-1,1
8292,-8.17,103.5,111.7,67.7,-0.043,-10.22,102.8,113.0,72.8,-0.011,-1,0
8293,-8.17,103.5,111.7,67.7,-0.043,8.04,110.2,102.1,68.8,0.039,1,0
8294,-8.17,103.5,111.7,67.7,-0.043,-15.21,96.9,112.1,64.0,-0.024,-1,1
8295,-8.17,103.5,111.7,67.7,-0.043,3.12,104.2,101.1,67.6,0.034,1,0
8296,-8.17,103.5,111.7,67.7,-0.043,-11.34,92.8,104.1,67.0,0.001,1,1
8297,-8.17,103.5,111.7,67.7,-0.043,-8.39,101.4,109.8,69.9,0.021,-1,0
8298,-8.17,103.5,111.7,67.7,-0.043,-13.6,93.7,107.4,69.2,0.025,-1,0
8299,-8.17,103.5,111.7,67.7,-0.043,1.58,101.6,100.0,66.0,0.056,1,0
8300,-8.17,103.5,111.7,67.7,-0.043,3.62,105.6,102.0,62.1,0.013,-1,0
8301,-8.17,103.5,111.7,67.7,-0.043,3.62,105.6,102.0,62.1,0.013,1,0
8302,-8.17,103.5,111.7,67.7,-0.043,-15.21,96.9,112.1,64.0,-0.024,1,1
8303,-8.17,103.5,111.7,67.7,-0.043,-10.22,102.8,113.0,72.8,-0.011,1,1
8304,-8.17,103.5,111.7,67.7,-0.043,3.12,104.2,101.1,67.6,0.034,-1,0
8305,-8.17,103.5,111.7,67.7,-0.043,-11.34,92.8,104.1,67.0,0.001,-1,1
8306,-8.17,103.5,111.7,67.7,-0.043,3.39,106.9,103.5,71.0,-0.033,1,0
8307,-8.17,103.5,111.7,67.7,-0.043,-13.77,96.2,110.0,67.5,-0.001,1,0
8308,-8.17,103.5,111.7,67.7,-0.043,8.04,110.2,102.1,68.8,0.039,-1,0
8309,-8.17,103.5,111.7,67.7,-0.043,-13.77,96.2,110.0,67.5,-0.001,-1,1
8310,-8.17,103.5,111.7,67.7,-0.043,-13.6,93.7,107.4,69.2,0.025,1,1
8311,-8.17,103.5,111.7,67.7,-0.043,1.58,101.6,100.0,66.0,0.056,0,0
8312,-8.39,101.4,109.8,69.9,0.021,-7.3,96.1,103.4,66.0,0.038,-1,0
8313,-8.39,101.4,109.8,69.9,0.021,-18.66,97.8,116.4,69.9,-0.055,1,1
8314,-8.39,101.4,109.8,69.9,0.021,-8.8,97.3,106.1,66.7,0.05,0,0
8315,-8.39,101.4,109.8,69.9,0.021,-0.48,103.3,103.8,69.5,0.023,0,0
8316,-8.39,101.4,109.8,69.9,0.021,-1.22,111.8,113.0,69.1,0.052,0,1
8317,-8.39,101.4,109.8,69.9,0.021,-4.78,98.3,103.0,69.2,-0.066,1,1
8318,-8.39,101.4,109.8,69.9,0.021,-6.77,100.4,107.1,70.6,-0.012,-1,0
8319,-8.39,101.4,109.8,69.9,0.021,13.36,111.2,97.8,68.6,0.01,-1,0
8320,-8.39,101.4,109.8,69.9,0.021,-1.5,105.0,106.5,68.0,-0.103,-1,0
8321,-8.39,101.4,109.8,69.9,0.021,-25.72,83.2,108.9,64.7,-0.0,1,1
8322,-8.39,101.4,109.8,69.9,0.021,-10.22,102.8,113.0,72.8,-0.011,1,1
8323,-8.39,101.4,109.8,69.9,0.021,1.58,101.6,100.0,66.0,0.056,1,0
8324,-8.39,101.4,109.8,69.9,0.021,-13.6,93.7,107.4,69.2,0.025,-1,1
8325,-8.39,101.4,109.8,69.9,0.021,3.62,105.6,102.0,62.1,0.013,-1,0
8326,-8.39,101.4,109.8,69.9,0.021,3.39,106.9,103.5,71.0,-0.033,1,0
8327,-8.39,101.4,109.8,69.9,0.021,8.04,110.2,102.1,68.8,0.039,-1,0
8328,-8.39,101.4,109.8,69.9,0.021,-8.17,103.5,111.7,67.7,-0.043,1,1
8329,-8.39,101.4,109.8,69.9,0.021,-11.34,92.8,104.1,67.0,0.001,-1,1
8330,-8.39,101.4,109.8,69.9,0.021,-15.21,96.9,112.1,64.0,-0.024,1,1
8331,-8.39,101.4,109.8,69.9,0.021,3.12,104.2,101.1,67.6,0.034,-1,0
8332,-8.39,101.4,109.8,69.9,0.021,8.04,110.2,102.1,68.8,0.039,1,1
8333,-8.39,101.4,109.8,69.9,0.021,-13.77,96.2,110.0,67.5,-0.001,1,0
8334,-8.39,101.4,109.8,69.9,0.021,3.39,106.9,103.5,71.0,-0.033,-1,0
8335,-8.39,101.4,109.8,69.9,0.021,-11.34,92.8,104.1,67.0,0.001,1,0
8336,-8.39,101.4,109.8,69.9,0.021,-10.22,102.8,113.0,72.8,-0.011,-1,1
8337,-8.39,101.4,109.8,69.9,0.021,1.58,101.6,100.0,66.0,0.056,-1,0
8338,-8.39,101.4,109.8,69.9,0.021,-13.6,93.7,107.4,69.2,0.025,1,1
8339,-8.39,101.4,109.8,69.9,0.021,3.62,105.6,102.0,62.1,0.013,1,0
8340,-8.39,101.4,109.8,69.9,0.021,-15.21,96.9,112.1,64.0,-0.024,-1,1
8341,-8.39,101.4,109.8,69.9,0.021,3.12,104.2,101.1,67.6,0.034,0,0
8342,-8.4,101.0,109.4,67.7,0.005,18.65,107.3,88.7,68.6,-0.052,-1,0
8343,-8.4,101.0,109.4,67.7,0.005,23.2,112.7,89.5,70.1,-0.021,-1,0
8344,-8.4,101.0,109.4,67.7,0.005,-15.42,98.4,113.8,71.2,-0.06,0,1
8345,-8.4,101.0,109.4,67.7,0.005,7.3,105.6,98.3,68.5,0.025,-1,0
8346,-8.4,101.0,109.4,67.7,0.005,12.59,108.9,96.3,68.4,0.048,-1,0
8347,-8.4,101.0,109.4,67.7,0.005,-15.42,98.4,113.8,71.2,-0.06,1,1
8348,-8.4,101.0,109.4,67.7,0.005,3.84,102.3,98.4,69.1,0.03,-1,1
8349,-8.4,101.0,109.4,67.7,0.005,-17.85,94.0,111.8,67.1,0.034,1,1
8350,-8.4,101.0,109.4,67.7,0.005,-20.15,92.0,112.2,66.1,-0.065,-1,1
8351,-8.4,101.0,109.4,67.7,0.005,1.3,102.6,101.3,67.0,-0.078,-1,0
8352,-8.4,101.0,109.4,67.7,0.005,0.26,101.0,100.8,64.5,0.015,-1,0
8353,-8.4,101.0,109.4,67.7,0.005,-15.18,96.9,112.1,66.7,0.075,1,1
8354,-8.4,101.0,109.4,67.7,0.005,-1.12,99.9,101.0,68.3,0.065,1,0
8355,-8.4,101.0,109.4,67.7,0.005,3.08,105.7,102.7,63.8,0.114,-1,0
8356,-8.4,101.0,109.4,67.7,0.005,-4.28,97.7,102.0,65.2,-0.027,-1,1
8357,-8.4,101.0,109.4,67.7,0.005,-1.59,98.7,100.3,67.0,0.082,1,0
8358,-8.4,101.0,109.4,67.7,0.005,1.18,102.8,101.6,66.5,-0.04,1,0
8359,-8.4,101.0,109.4,67.7,0.005,-7.3,96.1,103.4,66.0,0.038,1,0
8360,-8.4,101.0,109.4,67.7,0.005,1.6,101.5,99.9,67.3,0.062,1,0
8361,-8.4,101.0,109.4,67.7,0.005,-1.12,99.9,101.0,68.3,0.065,-1,1
8362,-8.4,101.0,109.4,67.7,0.005,-15.18,96.9,112.1,66.7,0.075,-1,1
8363,-8.4,101.0,109.4,67.7,0.005,-4.28,97.7,102.0,65.2,-0.027,1,1
8364,-8.4,101.0,109.4,67.7,0.005,3.08,105.7,102.7,63.8,0.114,1,0
8365,-8.4,101.0,109.4,67.7,0.005,-1.15,101.5,102.6,69.6,-0.022,1,0
8366,-8.4,101.0,109.4,67.7,0.005,-1.15,101.5,102.6,69.6,-0.022,-1,0
8367,-8.4,101.0,109.4,67.7,0.005,1.6,101.5,99.9,67.3,0.062,-1,0
8368,-8.4,101.0,109.4,67.7,0.005,-7.3,96.1,103.4,66.0,0.038,-1,0
8369,-8.4,101.0,109.4,67.7,0.005,-1.12,99.9,101.0,68.3,0.065,0,0
8370,-8.48,95.5,104.0,63.2,0.068,-3.05,104.4,107.5,65.7,0.058,-1,0
8371,-8.48,95.5,104.0,63.2,0.068,-0.27,103.6,103.9,66.5,-0.066,-1,1
8372,-8.48,95.5,104.0,63.2,0.068,-1.28,97.6,98.9,68.2,0.022,1,1
8373,-8.48,95.5,104.0,63.2,0.068,-20.07,91.2,111.3,67.1,0.059,0,1
8374,-8.48,95.5,104.0,63.2,0.068,-16.68,93.1,109.8,65.8,0.039,0,1
8375,-8.48,95.5,104.0,63.2,0.068,-11.08,99.8,110.9,66.4,-0.046,1,1
8376,-8.48,95.5,104.0,63.2,0.068,-17.54,93.9,111.4,63.9,-0.038,1,1
8377,-8.48,95.5,104.0,63.2,0.068,-11.12,96.5,107.6,68.8,0.025,1,1
8378,-8.48,95.5,104.0,63.2,0.068,-6.67,100.2,106.8,65.3,0.026,-1,0
8379,-8.48,95.5,104.0,63.2,0.068,-1.12,99.9,101.0,68.3,0.065,-1,0
8380,-8.48,95.5,104.0,63.2,0.068,-3.39,99.6,103.0,63.1,-0.037,-1,0
8381,-8.48,95.5,104.0,63.2,0.068,12.63,109.8,97.1,66.8,-0.133,1,1
8382,-8.48,95.5,104.0,63.2,0.068,14.45,112.9,98.4,65.4,0.121,-1,0
8383,-8.48,95.5,104.0,63.2,0.068,4.55,106.6,102.0,70.2,-0.035,1,0
8384,-8.48,95.5,104.0,63.2,0.068,15.14,107.5,92.4,64.4,0.029,-1,0
8385,-8.48,95.5,104.0,63.2,0.068,8.79,107.5,98.7,66.2,-0.02,1,1
8386,-8.48,95.5,104.0,63.2,0.068,14.45,112.9,98.4,65.4,0.121,1,0
8387,-8.48,95.5,104.0,63.2,0.068,-10.62,98.9,109.5,65.4,-0.007,-1,1
8388,-8.48,95.5,104.0,63.2,0.068,11.94,109.1,97.2,66.1,0.056,1,0
8389,-8.48,95.5,104.0,63.2,0.068,12.63,109.8,97.1,66.8,-0.133,-1,0
8390,-8.48,95.5,104.0,63.2,0.068,0.73,106.6,105.9,70.9,-0.04,1,0
8391,-8.48,95.5,104.0,63.2,0.068,8.79,107.5,98.7,66.2,-0.02,-1,0
8392,-8.48,95.5,104.0,63.2,0.068,17.07,103.4,86.3,65.4,-0.003,-1,0
8393,-8.48,95.5,104.0,63.2,0.068,15.14,107.5,92.4,64.4,0.029,1,0
8394,-8.48,95.5,104.0,63.2,0.068,11.94,109.1,97.2,66.1,0.056,-1,0
8395,-8.48,95.5,104.0,63.2,0.068,11.14,105.5,94.4,61.8,-0.052,1,0
8396,-8.48,95.5,104.0,63.2,0.068,0.73,106.6,105.9,70.9,-0.04,-1,0
8397,-8.48,95.5,104.0,63.2,0.068,-10.62,98.9,109.5,65.4,-0.007,1,1
8398,-8.48,95.5,104.0,63.2,0.068,12.63,109.8,97.1,66.8,-0.133,0,0
8399,-8.5,97.0,105.5,72.2,0.038,6.02,105.7,99.7,65.2,-0.07,-1,0
8400,-8.5,97.0,105.5,72.2,0.038,9.38,106.6,97.2,67.7,-0.077,-1,0
8401,-8.5,97.0,105.5,72.2,0.038,-4.15,105.6,109.7,67.5,0.01,1,0
8402,-8.5,97.0,105.5,72.2,0.038,-14.14,98.7,112.9,71.9,0.098,1,1
8403,-8.5,97.0,105.5,72.2,0.038,-8.06,96.4,104.5,64.1,-0.044,1,0
8404,-8.5,97.0,105.5,72.2,0.038,-0.18,110.3,110.5,68.9,-0.032,1,1
8405,-8.5,97.0,105.5,72.2,0.038,15.69,109.1,93.4,66.7,-0.01,-1,0
8406,-8.5,97.0,105.5,72.2,0.038,-1.15,101.5,102.6,69.6,-0.022,-1,0
8407,-8.5,97.0,105.5,72.2,0.038,12.63,109.8,97.1,66.8,-0.133,-1,0
8408,-8.5,97.0,105.5,72.2,0.038,-12.97,97.7,110.7,69.6,-0.042,0,0
8409,-8.5,97.0,105.5,72.2,0.038,-17.14,95.2,112.3,68.8,-0.002,0,1
8410,-8.5,97.0,105.5,72.2,0.038,-15.42,98.4,113.8,71.2,-0.06,0,1
8411,-8.5,97.0,105.5,72.2,0.038,-2.79,100.8,103.6,69.8,0.021,1,1
8412,-8.5,97.0,105.5,72.2,0.038,-8.72,102.8,111.5,70.6,0.109,1,1
8413,-8.5,97.0,105.5,72.2,0.038,-15.42,98.4,113.8,71.2,-0.06,1,1
8414,-8.5,97.0,105.5,72.2,0.038,-17.14,95.2,112.3,68.8,-0.002,-1,1
8415,-8.5,97.0,105.5,72.2,0.038,-12.97,97.7,110.7,69.6,-0.042,-1,1
8416,-8.5,97.0,105.5,72.2,0.038,-6.55,96.6,103.2,69.4,0.028,-1,1
8417,-8.5,97.0,105.5,72.2,0.038,-21.92,94.8,116.7,64.6,-0.008,-1,0
8418,-8.5,97.0,105.5,72.2,0.038,-6.55,96.6,103.2,69.4,0.028,1,1
8419,-8.5,97.0,105.5,72.2,0.038,-21.92,94.8,116.7,64.6,-0.008,1,1
8420,-8.5,97.0,105.5,72.2,0.038,-12.97,97.7,110.7,69.6,-0.042,1,1
8421,-8.5,97.0,105.5,72.2,0.038,-8.72,102.8,111.5,70.6,0.109,-1,0
8422,-8.5,97.0,105.5,72.2,0.038,-15.42,98.4,113.8,71.2,-0.06,-1,0
8423,-8.5,97.0,105.5,72.2,0.038,-17.14,95.2,112.3,68.8,-0.002,1,1
8424,-8.5,97.0,105.5,72.2,0.038,-2.79,100.8,103.6,69.8,0.021,-1,0
8425,-8.5,97.0,105.5,72.2,0.038,-12.97,97.7,110.7,69.6,-0.042,0,1
8426,-8.5,97.0,105.5,72.2,0.038,-8.72,102.8,111.5,70.6,0.109,0,0
8427,-8.5,97.0,105.5,72.2,0.038,-0.89,102.7,103.6,69.1,0.045,-1,0
8428,-8.58,96.4,104.9,64.6,-0.037,20.13,114.4,94.3,70.2,0.072,-1,0
8429,-8.58,96.4,104.9,64.6,-0.037,-12.56,93.3,105.8,70.0,0.074,0,1
8430,-8.58,96.4,104.9,64.6,-0.037,2.27,104.7,102.4,73.5,-0.035,-1,0
8431,-8.58,96.4,104.9,64.6,-0.037,-8.09,102.3,110.3,69.2,0.013,0,0
8432,-8.58,96.4,104.9,64.6,-0.037,-11.71,92.0,103.7,72.2,-0.017,-1,0
8433,-8.58,96.4,104.9,64.6,-0.037,-2.85,100.6,103.5,64.3,-0.072,-1,1
8434,-8.58,96.4,104.9,64.6,-0.037,-17.64,95.5,113.1,65.6,0.04,1,1
8435,-8.58,96.4,104.9,64.6,-0.037,-6.56,96.1,102.6,63.3,-0.036,1,1
8436,-8.58,96.4,104.9,64.6,-0.037,10.71,109.2,98.5,65.7,0.1,-1,0
8437,-8.58,96.4,104.9,64.6,-0.037,-15.02,90.6,105.6,69.1,0.07,1,1
8438,-8.58,96.4,104.9,64.6,-0.037,-11.12,96.5,107.6,68.8,0.025,-1,0
8439,-8.58,96.4,104.9,64.6,-0.037,-20.07,91.2,111.3,67.1,0.059,1,1
8440,-8.58,96.4,104.9,64.6,-0.037,-3.99,105.4,109.4,65.1,0.043,-1,1
8441,-8.58,96.4,104.9,64.6,-0.037,-17.09,99.9,117.0,67.7,0.039,1,1
8442,-8.58,96.4,104.9,64.6,-0.037,-14.41,97.1,111.5,64.8,-0.041,1,1
8443,-8.58,96.4,104.9,64.6,-0.037,-12.07,98.1,110.2,68.1,-0.015,-1,1
8444,-8.58,96.4,104.9,64.6,-0.037,-3.99,105.4,109.4,65.1,0.043,1,0
8445,-8.58,96.4,104.9,64.6,-0.037,-16.2,94.4,110.6,64.9,0.003,1,1
8446,-8.58,96.4,104.9,64.6,-0.037,4.41,108.2,103.8,67.2,-0.076,-1,0
8447,-8.58,96.4,104.9,64.6,-0.037,-17.09,99.9,117.0,67.7,0.039,-1,0
8448,-8.58,96.4,104.9,64.6,-0.037,-11.12,96.5,107.6,68.8,0.025,1,1
8449,-8.58,96.4,104.9,64.6,-0.037,-1.19,95.3,96.5,64.7,0.037,1,0
8450,-8.58,96.4,104.9,64.6,-0.037,-20.07,91.2,111.3,67.1,0.059,-1,0
8451,-8.58,96.4,104.9,64.6,-0.037,4.41,108.2,103.8,67.2,-0.076,1,0
8452,-8.58,96.4,104.9,64.6,-0.037,-14.41,97.1,111.5,64.8,-0.041,-1,0
8453,-8.58,96.4,104.9,64.6,-0.037,-12.07,98.1,110.2,68.1,-0.015,1,1
8454,-8.58,96.4,104.9,64.6,-0.037,-1.19,95.3,96.5,64.7,0.037,-1,0
8455,-8.58,96.4,104.9,64.6,-0.037,-16.2,94.4,110.6,64.9,0.003,-1,0
8456,-8.58,96.4,104.9,64.6,-0.037,-3.99,105.4,109.4,65.1,0.043,-1,0
8457,-8.63,97.2,105.8,67.7,0.003,25.64,110.7,85.0,66.5,-0.031,-1,0
8458,-8.63,97.2,105.8,67.7,0.003,15.69,109.1,93.4,66.7,-0.01,-1,0
8459,-8.63,97.2,105.8,67.7,0.003,8.11,104.7,96.5,65.5,0.009,-1,0
8460,-8.63,97.2,105.8,67.7,0.003,7.94,101.2,93.2,67.3,0.005,-1,0
8461,-8.63,97.2,105.8,67.7,0.003,24.26,115.9,91.7,65.2,-0.029,-1,0
8462,-8.63,97.2,105.8,67.7,0.003,25.72,120.0,94.3,67.5,-0.043,-1,0
8463,-8.63,97.2,105.8,67.7,0.003,-8.8,97.3,106.1,66.7,0.05,-1,0
8464,-8.63,97.2,105.8,67.7,0.003,3.49,105.4,101.9,67.5,-0.108,-1,0
8465,-8.63,97.2,105.8,67.7,0.003,12.67,110.2,97.6,65.4,-0.018,-1,0
8466,-8.63,97.2,105.8,67.7,0.003,-10.83,94.8,105.6,64.6,0.066,1,1
8467,-8.63,97.2,105.8,67.7,0.003,-2.96,104.4,107.4,70.2,0.072,-1,0
8468,-8.63,97.2,105.8,67.7,0.003,-12.44,96.6,109.0,65.7,-0.009,1,0
8469,-8.63,97.2,105.8,67.7,0.003,3.83,104.9,101.1,65.3,-0.034,-1,0
8470,-8.63,97.2,105.8,67.7,0.003,0.49,100.2,99.7,61.5,0.047,1,0
8471,-8.63,97.2,105.8,67.7,0.003,-4.32,104.7,109.0,66.2,-0.116,1,0
8472,-8.63,97.2,105.8,67.7,0.003,6.2,105.3,99.1,67.8,0.075,-1,0
8473,-8.63,97.2,105.8,67.7,0.003,-7.95,101.2,109.2,70.9,-0.12,-1,0
8474,-8.63,97.2,105.8,67.7,0.003,-14.14,98.7,112.9,71.9,0.098,1,1
8475,-8.63,97.2,105.8,67.7,0.003,-8.09,102.3,110.3,69.2,0.013,1,0
8476,-8.63,97.2,105.8,67.7,0.003,1.97,105.1,103.2,65.1,-0.005,-1,1
8477,-8.63,97.2,105.8,67.7,0.003,-13.57,90.2,103.8,67.7,-0.064,-1,1
8478,-8.63,97.2,105.8,67.7,0.003,-2.48,107.9,110.4,62.0,0.113,1,0
8479,-8.63,97.2,105.8,67.7,0.003,-4.32,104.7,109.0,66.2,-0.116,-1,1
8480,-8.63,97.2,105.8,67.7,0.003,3.83,104.9,101.1,65.3,-0.034,1,1
8481,-8.63,97.2,105.8,67.7,0.003,-2.96,104.4,107.4,70.2,0.072,1,1
8482,-8.63,97.2,105.8,67.7,0.003,0.49,100.2,99.7,61.5,0.047,-1,0
8483,-8.63,97.2,105.8,67.7,0.003,-12.44,96.6,109.0,65.7,-0.009,-1,1
8484,-8.63,97.2,105.8,67.7,0.003,-8.09,102.3,110.3,69.2,0.013,-1,0
8485,-8.63,98.0,106.6,67.5,-0.054,-13.5,87.3,100.8,66.6,0.034,-1,0
8486,-8.63,98.0,106.6,67.5,-0.054,-0.49,102.1,102.6,66.8,0.128,0,0
8487,-8.63,98.0,106.6,67.5,-0.054,-3.05,104.4,107.5,65.7,0.058,-1,0
8488,-8.63,98.0,106.6,67.5,-0.054,2.83,105.8,102.9,71.2,-0.057,-1,0
8489,-8.63,98.0,106.6,67.5,-0.054,-3.63,96.7,100.3,69.9,-0.032,1,0
8490,-8.63,98.0,106.6,67.5,-0.054,-17.64,95.5,113.1,65.6,0.04,-1,0
